filepath,label,split
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1838).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (622).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (547).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2835).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1552).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (238).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (954).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (764).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2642).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2346).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (104).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (76).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (943).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3058).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1924).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (468).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2269).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (259).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1176).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (868).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (866).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (103).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (255).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (566).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (736).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (874).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (50).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2132).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1873).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1181).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1463).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2750).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (844).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1588).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1412).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (577).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1345).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (584).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1462).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1876).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1058).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1831).jpg,Pneumonia-Bacterial,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (699).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (214).jpg,Normal,val
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (394).jpg,Pneumonia-Viral,val
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (867).jpg,COVID,val
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1129).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1097).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2809).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2274).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (824).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1830).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1211).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2792).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1092).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (66).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (499).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1529).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (735).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (379).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (896).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (230).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1300).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (208).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (360).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (982).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (720).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (318).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2130).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1496).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (823).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1090).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (73).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (272).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1192).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (677).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (542).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (191).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (569).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (156).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (659).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1166).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2038).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2025).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (760).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1408).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1524).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2715).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2797).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1733).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (102).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (42).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (82).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3198).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (149).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (346).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1632).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1999).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2322).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (660).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2476).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2647).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2740).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (910).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1336).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (540).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (402).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1651).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (397).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1698).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (159).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (77).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (393).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (878).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (268).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (69).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1497).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2975).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1718).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (984).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2094).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (575).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (791).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1658).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1563).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1849).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3139).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1661).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2743).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2939).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1321).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2466).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1959).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (826).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1359).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1801).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (886).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2077).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1088).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2257).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1893).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2838).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (302).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1901).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1782).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (305).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (130).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (518).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1031).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (977).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (632).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1075).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (270).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (694).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2090).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (191).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1601).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (379).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (46).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1871).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1652).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1267).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1571).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (239).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1722).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (771).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1829).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (105).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (426).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1033).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1648).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (980).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (887).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (747).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1022).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2710).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2424).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2119).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2981).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (962).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (69).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (679).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2369).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1393).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1713).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (231).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (291).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1165).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (673).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1874).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2847).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (222).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2280).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1899).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (924).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2799).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1533).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3041).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2174).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3014).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2073).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (269).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (575).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (202).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1099).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (210).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (893).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1148).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1325).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (991).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (312).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1323).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1505).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2835).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1349).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (972).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2587).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1267).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (256).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (596).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (938).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (807).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2626).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (326).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1705).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (831).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (617).jpg,Pneumonia-Viral,test
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (594).jpg,COVID,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1981).jpg,Normal,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (51).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (734).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (88).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (39).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (570).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2000).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (651).jpg,Pneumonia-Bacterial,test
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3189).jpg,Normal,test
